transcript	gene	chr	n_coding_exons	cds_start	cds_end	bp	amino_acids	low_depth_exons	obs_mis	exp_mis	obs_exp	overall_chisq	n_regions	mis_z	pLI
ENST00000366565.1	RGS7	1	17	240939462	241519076	1464	488	.	96	166.2107139	0.577580095	29.65840306	1	2.661632284	0.781745873
ENST00000366539.1	AKT3	1	13	243668550	244006472	1440	480	.	44	139.4711075	0.315477526	65.35211865	1	3.95157235	0.999585399
ENST00000358704.4	ZBTB18	1	2	244214733	244218672	1596	532	.	103	200.2026576	0.514478685	47.19396217	1	3.36015634	0.970123549
ENST00000302550.11	DESI2	1	5	244816615	244869091	585	195	.	26	65.21402618	0.398687238	23.57989438	1	2.375130289	0.915084441
ENST00000408893.2	C1orf229	1	1	247274812	247275526	714	238	.	16	52.5924804	0.304226001	25.46009642	1	2.468008189	0.520799629
ENST00000318021.2	OR2T33	1	1	248436153	248437116	963	321	.	45	114.3187209	0.393636315	42.03235507	1	3.171087625	0.016492203
ENST00000460972.3	OR2T7	1	1	248604507	248605434	927	309	.	44	105.8929165	0.415514101	36.17553693	1	2.941872522	0.100403454
ENST00000342927.3	OR2T2	1	1	248616098	248617073	975	325	.	22	111.1029118	0.198014612	71.45923326	1	4.134715139	0.692627481
ENST00000366473.2	OR2T5	1	1	248651889	248652837	948	316	.	6	65.963462	0.090959447	54.50921868	1	3.611199504	0.620583477
ENST00000328570.3	OR2T29	1	1	248721844	248722792	948	316	.	1	48.94201938	0.02043234	46.96245172	1	3.351906004	0.476864535
ENST00000317450.3	OR2T35	1	1	248801587	248802559	972	324	.	8	62.08170013	0.12886245	47.11259973	1	3.357260144	0.536149911
ENST00000306562.3	ZNF672	1	1	249141473	249142832	1359	453	.	126	218.3556264	0.577040318	39.0627064	1	3.057014735	0.000127541
ENST00000304921.5	RPS7	2	6	3623199	3628472	585	195	.	29	84.36656506	0.343738067	36.334969	1	2.947944277	0.907087093
ENST00000322002.3	SOX11	2	1	5832853	5834179	1326	442	.	74	195.4167964	0.378677787	75.43895264	1	4.248291463	0.343767037
ENST00000381844.4	YWHAQ	2	5	9725414	9770581	738	246	.	50	97.03430716	0.515281672	22.79839074	1	2.335439617	0.873107724
ENST00000360566.2	RRM2	2	10	10262745	10269513	1350	450	.	88	148.4895508	0.592634293	24.64136858	1	2.428549401	0.968270921
ENST00000381765.3	HPCAL1	2	3	10559883	10566947	582	194	.	32	100.3617595	0.318846542	46.56484885	1	3.333677795	0.779954229
ENST00000295082.1	KCNF1	2	1	11052552	11054037	1485	495	.	89	245.9205906	0.361905442	100.1301749	1	4.894394824	0.49836903
ENST00000155926.4	TRIB2	2	3	12858433	12880920	1032	344	.	77	151.4209387	0.508516198	36.5766859	1	2.958138346	0.926787339
ENST00000281043.3	MYCN	2	2	16082186	16086219	1395	465	.	119	221.7324525	0.53668283	47.59770918	1	3.373792457	0.913862108
ENST00000381323.3	FAM49A	2	10	16734203	16769387	972	324	.	45	102.2523416	0.440087721	32.05628905	1	2.768910569	0.805360676
ENST00000406397.1	VSNL1	2	3	17773341	17836661	576	192	.	14	60.1232951	0.232854836	35.3832628	1	2.909480439	0.744967825
ENST00000536433.1	OSR1	2	2	19552035	19553566	801	267	.	62	120.0424491	0.516483965	28.06445486	1	2.591164803	0.774760147
ENST00000272233.4	RHOB	2	1	20647226	20647817	591	197	.	24	123.581101	0.194204452	80.24200784	1	4.381444935	0.245030977
ENST00000380986.4	FKBP1B	2	4	24272719	24286062	327	109	1	15	30.26647202	0.495597901	7.70044053	1	1.284288106	0.008885327
ENST00000233468.4	SF3B14	2	4	24290631	24299099	378	126	.	17	40.67299955	0.417967698	13.77845042	1	1.815151654	0.881404455
ENST00000335756.4	CENPA	2	4	27009064	27016147	423	141	1	15	40.50021283	0.370368424	16.05573919	1	1.952897348	0.139975206
ENST00000288699.6	DPYSL5	2	12	27121367	27169863	1695	565	.	126	246.6377891	0.510870619	59.00748708	1	3.756383698	0.998332101
ENST00000233121.2	MAPRE3	2	6	27245086	27249216	846	282	.	49	99.09597273	0.494470145	25.32500984	1	2.409313763	0.799864407
ENST00000296099.2	UCN	2	1	27530388	27530763	375	125	.	24	63.48824406	0.37802274	24.56078983	1	2.424027957	0.517240163
ENST00000264703.3	FNDC4	2	6	27715309	27717546	705	235	.	56	94.74159771	0.59108144	15.84215835	1	1.945303204	0.759219016
ENST00000395366.2	PPP1CB	2	8	28974990	29022169	984	328	.	8	102.4325233	0.078100195	87.05732483	1	4.559756635	0.997194974
ENST00000379520.3	YPEL5	2	2	30379517	30381709	366	122	.	13	53.32268112	0.243798694	30.49206414	1	2.700908755	0.799401084
ENST00000295065.5	MEMO1	2	9	32093429	32235316	894	298	.	36	90.69464296	0.396936344	32.98435134	1	2.806599255	0.876156694
ENST00000342166.5	DPY30	2	4	32249252	32264525	300	100	.	11	30.01188617	0.366521449	12.04362211	1	1.696788756	0.451358336
ENST00000409636.1	HNRNPLL	2	14	38791323	38830009	1614	538	1	101	170.1521258	0.593586472	28.10435942	1	2.597039036	0.005394388
ENST00000281961.2	TMEM178A	2	4	39893114	39944391	894	298	.	63	118.6541386	0.530954931	26.10429929	1	2.497452876	0.951747716
ENST00000306078.1	KCNG3	2	2	42671073	42720641	1311	437	.	84	188.5479234	0.445510078	57.97076992	1	3.724521362	0.04059744
ENST00000260653.3	SIX3	2	2	45169243	45171899	999	333	.	74	183.4801391	0.403313407	65.32533121	1	3.951476994	0.348879194
ENST00000238738.4	RHOQ	2	5	46770185	46808222	618	206	.	47	83.37975371	0.563686002	15.87299579	1	1.949054877	0.304654917
ENST00000272298.7	CALM2	2	6	47387914	47403582	450	150	.	5	41.89122765	0.119356731	32.48801131	1	2.789654032	0.856387219
ENST00000327876.4	KCNK12	2	2	47748045	47797470	1293	431	.	30	181.1177734	0.165638079	126.0869158	1	5.492970091	0.671633264
ENST00000401558.2	XPO1	2	24	61705954	61761032	3216	1072	.	83	295.7691059	0.280624306	153.0609233	1	6.049104083	0.999999567
ENST00000409784.3	RAB1A	2	6	65315626	65357049	618	206	.	22	47.87493097	0.459530689	13.98460612	1	1.826777528	0.602945641
ENST00000377982.4	ACTR2	2	10	65455043	65495868	1200	400	.	30	125.7936772	0.238485754	72.94824979	1	4.17735336	0.997096541
ENST00000272369.9	MEIS1	2	12	66662988	66796240	1173	391	.	54	130.7469796	0.413011453	45.04959805	1	3.278376362	0.990885197
ENST00000234310.3	PPP3R1	2	6	68408094	68479259	513	171	.	6	46.46490399	0.129129719	35.23968231	1	2.901847108	0.88982022
ENST00000244227.3	SNRNP27	2	6	70121116	70131440	468	156	.	25	78.88818645	0.31690423	36.8107922	1	2.967128905	0.024069445
ENST00000303577.5	PCBP1	2	1	70314875	70315946	1071	357	.	36	154.2626126	0.233368276	90.66387059	1	4.657292999	0.727131612
ENST00000272348.2	SNRPG	2	4	70508765	70520781	231	77	.	7	25.57192457	0.273737707	13.48808852	1	1.793805455	0.866844386
ENST00000258106.6	EMX1	2	3	73144981	73161083	873	291	.	52	121.5507262	0.427804931	39.79658258	1	3.082004062	0.710215197
ENST00000409624.1	ACTG2	2	8	74128438	74146702	1131	377	.	44	137.7451219	0.31943055	63.80006607	1	3.906475152	0.692010864
ENST00000396049.4	MOB1A	2	6	74383694	74405801	651	217	.	31	52.24084028	0.593405463	8.636409628	1	1.435367466	0.853010255
ENST00000233630.6	PCGF1	2	9	74732269	74734795	780	260	.	49	96.6576393	0.506943893	23.49789008	1	2.371326313	0.987060431
ENST00000233638.7	TLX2	2	3	74741933	74743316	855	285	.	61	146.6771469	0.415879374	50.04578873	1	3.454770182	0.140777838
ENST00000258080.3	HTRA2	2	8	74757133	74760112	1377	459	.	100	209.3296318	0.477715453	57.10117719	1	3.696521052	0.002301276
ENST00000233143.4	TMSB10	2	2	85133141	85133547	135	45	.	7	16.52014052	0.423725209	5.486216987	1	1.144808548	0.124315434
ENST00000409785.4	KCMF1	2	7	85198574	85280532	1146	382	.	69	130.0565114	0.530538604	28.6636751	1	2.612557744	0.595292976
ENST00000306434.3	MAT2A	2	9	85766410	85770895	1188	396	.	42	128.564318	0.326684734	58.2850768	1	3.732856305	0.733230032
ENST00000538924.1	REEP1	2	7	86444222	86565199	627	209	1	36	71.64983365	0.502443595	17.73780307	1	2.060915394	0.938706616
ENST00000283632.4	RMND5A	2	9	86947790	87000534	1176	392	.	48	116.1511898	0.413254484	39.98740506	1	3.077992914	0.964712069
ENST00000264972.5	ZAP70	2	12	98340499	98355961	1860	620	.	166	288.6251026	0.575140549	52.09843374	1	3.530895213	0.272667248
ENST00000409028.4	RPL31	2	4	101619163	101635500	387	129	.	20	56.1628204	0.356107472	23.28496984	1	2.359253024	0.843001843
ENST00000289382.3	CNOT11	2	7	101869426	101885875	1533	511	.	89	196.9244251	0.451950031	59.14797783	1	3.758959981	0.993507645
ENST00000233154.4	NCK2	2	3	106471519	106509632	1143	381	.	115	207.8443983	0.55329853	41.47372923	1	3.149652837	0.702843118
ENST00000272462.2	MALL	2	4	110843271	110873369	462	154	"3,4"	9	28.9976559	0.310369915	13.79098514	1	1.815404695	0.201463447
ENST00000329516.3	RGPD6	2	23	111273187	111334601	5298	1766	"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23"	1	7.176506707	0.139343561	5.315850268	1	1.133580596	0.401313701
ENST00000233336.6	TTL	2	7	113239921	113286372	1134	378	.	63	124.1335713	0.507517824	30.10719425	1	2.683469134	0.984657699
ENST00000393167.3	RABL2A	2	8	114386183	114399706	687	229	.	9	69.24159913	0.129979667	52.41141613	1	3.538427749	0.940339178
ENST00000263238.2	ACTR3	2	12	114647856	114715032	1257	419	.	46	131.4072432	0.350056807	55.50985636	1	3.64346716	0.998335664
ENST00000245787.4	INSIG2	2	5	118854132	118865898	678	226	.	40	68.50913324	0.583863758	11.86368357	1	1.684713944	0.023277147
ENST00000272520.3	C1QL2	2	2	119914377	119915845	864	288	.	54	122.6367329	0.440324842	38.41427434	1	3.034362028	0.396068457
ENST00000272519.5	RALB	2	4	121036240	121050836	621	207	.	36	75.57739973	0.476332874	20.72538318	1	2.226536291	0.193989191
ENST00000389682.3	TSN	2	6	122513355	122522943	687	229	.	31	80.7017364	0.38413052	30.60978253	1	2.706117399	0.945966338
ENST00000272645.4	POLR2D	2	4	128605680	128615674	429	143	.	29	52.03082778	0.55736188	10.1943223	1	1.561872724	0.470737785
ENST00000259216.4	CFC1	2	6	131350449	131356860	672	224	"1,4,5,6"	8	28.75478941	0.278214522	14.98050559	1	1.900088744	0.682601111
ENST00000355171.4	C2orf27A	2	2	132509130	132524775	612	204	2	1	2.446353165	0.408771724	0.855124888	1	0.475553171	0.419684826
ENST00000241416.7	ACVR2A	2	11	148602721	148684843	1542	514	.	82	150.2398706	0.545793867	30.99496769	1	2.723091339	0.993932262
ENST00000325926.3	RPRM	2	1	154334749	154335079	330	110	.	32	61.26454567	0.522324938	13.97894368	1	1.828747453	0.532566515
ENST00000409682.3	PSMD14	2	10	162175336	162267911	933	311	.	16	71.34224737	0.22427104	42.93058401	1	3.202006613	0.790099057
ENST00000361725.4	DLX1	2	3	172950405	172952985	768	256	.	41	117.6055314	0.348623058	49.89907679	1	3.455115718	0.926719408
ENST00000394967.2	SP9	2	2	175199820	175202268	1455	485	1	26	91.57922511	0.283907185	46.96081192	1	3.348567242	0.498147938
ENST00000595354.1	AC018470.1	2	1	175200600	175202151	1551	517	.	40	98.52743005	0.405978315	34.76656264	1	2.884012871	0.020744651
ENST00000264167.4	AGPS	2	20	178257517	178402923	1977	659	.	89	184.5613329	0.482224519	49.4793151	1	3.438217402	0.998805102
ENST00000325748.4	PRKRA	2	8	179296823	179315757	942	314	.	53	89.05982519	0.595105592	14.60042157	1	1.866459717	0.154541987
ENST00000410062.4	UBE2E3	2	5	181846769	181927615	624	208	.	9	61.23176846	0.146982526	44.55461119	1	3.264846609	0.653907526
ENST00000361099.3	STAT1	2	23	191835428	191874729	2253	751	.	72	245.8121213	0.29290663	122.9013987	1	5.402495527	0.999994277
ENST00000392320.2	STAT4	2	23	191894565	192012929	2247	749	.	131	219.9503443	0.595588975	35.97249995	1	2.933238888	0.988867843
ENST00000233893.5	HSPE1	2	4	198365160	198367983	309	103	.	14	30.26858489	0.462525752	8.743945426	1	1.445649722	0.787528048
ENST00000604458.1	HSPE1-MOB4	2	9	198365160	198415370	786	262	.	27	71.27933607	0.378791407	27.50670406	1	2.562619651	0.889798358
ENST00000323303.4	MOB4	2	8	198380810	198415370	678	226	.	29	63.8124206	0.454456981	18.99167304	1	2.129025392	0.77783291
ENST00000409845.1	AC011997.1	2	4	198557834	198638781	261	87	"1,2,4"	4	8.250154109	0.484839428	2.189511821	1	0.730950797	0.004857035
ENST00000417098.1	SATB2	2	10	200136933	200320760	2202	734	.	105	262.2731749	0.400345937	94.30949833	1	4.747790111	0.999563007
ENST00000452790.2	BZW1	2	12	201677130	201686901	1356	452	1	46	101.5290637	0.453072237	30.37038658	1	2.694799304	0.744805847
ENST00000286201.1	FZD7	2	1	202899370	202901095	1725	575	.	154	341.4382549	0.451033233	102.8973728	1	4.961564701	0.73019873
ENST00000392246.2	SUMO1	2	5	203071975	203103174	306	102	.	8	25.44016999	0.314463308	11.95587645	1	1.690341474	0.800374019
ENST00000302823.3	CTLA4	2	4	204732665	204737535	672	224	.	44	73.37789477	0.599635628	11.7618624	1	1.677469552	0.577322419
ENST00000339882.5	CCNYL1	2	8	208576620	208618422	927	309	.	57	97.87260982	0.582389701	17.0688228	1	2.022499174	0.977770144
ENST00000233809.4	IGFBP2	2	4	217498246	217528827	978	326	.	59	110.069076	0.536027031	23.69467079	1	2.385960933	0.844353785
ENST00000295685.10	ARPC2	2	10	219082193	219118638	903	301	.	51	115.9457659	0.439860823	36.37866783	1	2.946945905	0.990984292
ENST00000273064.6	RQCD1	2	8	219433677	219458999	900	300	.	36	101.3164341	0.355322415	42.10804104	1	3.174457803	0.930277945
ENST00000248437.4	TUBA4A	2	4	220115073	220118580	1347	449	.	73	179.1873055	0.407394931	62.92713551	1	3.880033014	0.029637936
ENST00000264414.4	CUL3	2	16	225338961	225449726	2307	769	.	89	248.5558501	0.358068418	102.4239393	1	4.947897613	0.974063405
ENST00000287600.4	PDE6D	2	5	232597661	232645824	453	151	.	23	55.18156205	0.416805888	18.76809749	1	2.118233514	0.084496093
ENST00000409230.1	C2orf82	2	3	233735051	233741066	366	122	.	18	33.3399233	0.539893264	7.058002048	1	1.289216051	0.466831049
ENST00000390645.2	ARL4C	2	1	235404651	235405230	579	193	.	24	102.9511057	0.233120372	60.54599457	1	3.805915581	0.607389355
ENST00000272930.4	UBE2F	2	9	238881749	238949979	558	186	.	40	67.53598975	0.592276802	11.22706181	1	1.637762907	0.950479185
ENST00000448943.2	TWIST2	2	1	239756856	239757339	483	161	.	6	42.58724882	0.140887241	31.43257227	1	2.742245953	0.443476734
ENST00000402971.2	OR6B2	2	1	240968907	240969846	939	313	.	71	118.9578746	0.596849937	19.33422017	1	2.150700872	0.695947065
ENST00000319423.4	OR6B3	2	1	240984493	240985489	996	332	.	75	127.9081498	0.586358259	21.88501922	1	2.288180236	0.064610848
ENST00000391975.1	HDLBP	2	26	242169015	242206284	3807	1269	.	293	497.2760881	0.589209912	83.91459222	1	4.479863422	0.999998383
ENST00000391973.2	SEPT2	2	11	242263647	242289589	1086	362	.	71	120.5548489	0.588943544	20.36984054	1	2.206718815	0.866554503
ENST00000313552.6	ING5	2	8	242641480	242664446	723	241	1	51	91.00355377	0.560417675	17.58485518	1	2.046871866	0.445393628
ENST00000256496.3	ARL8B	3	7	5164150	5220398	561	187	.	22	66.55515986	0.330552883	29.8273233	1	2.670603817	0.622356589
ENST00000287585.6	LHFPL4	3	3	9543894	9594363	744	248	.	53	117.8212861	0.449833827	35.66247893	1	2.92084307	0.178387581
ENST00000301964.2	TADA3	3	8	9822040	9833150	1299	433	.	100	176.5384707	0.566448772	33.18334795	1	2.816703528	0.004747355
ENST00000433034.1	ARPC4	3	6	9834805	9847899	564	188	.	24	60.517416	0.396580052	22.03533726	1	2.294256195	0.937798821
ENST00000245046.2	EMC3	3	8	10005752	10028345	786	262	.	55	93.17531726	0.590285084	15.64099689	1	1.934026786	0.801934562
ENST00000287766.4	SLC6A1	3	14	11058897	11078652	1800	600	.	94	226.2008717	0.415559849	77.26349749	1	4.298226397	0.999301879
ENST00000429711.2	RPL32	3	3	12877592	12881736	408	136	.	34	56.99670436	0.596525718	9.278578774	1	1.489900011	0.755582038
ENST00000454876.2	SLC6A6	3	13	14485142	14526515	1863	621	.	119	236.8297817	0.502470589	58.62378184	1	3.745309728	0.98227565
ENST00000417717.2	SATB1	3	11	18390661	18462459	2388	796	.	110	260.3056741	0.422580108	86.78948607	1	4.556420049	0.856613872
ENST00000396703.1	UBE2E2	3	5	23250190	23631322	606	202	.	25	64.62672861	0.386836848	24.29764981	1	2.411006692	0.924393312
ENST00000306627.3	UBE2E1	3	5	23848760	23932097	582	194	.	27	62.91824781	0.429128289	20.5047116	1	2.214844671	0.872957997
ENST00000307839.5	RPL15	3	3	23959350	23960992	615	205	.	17	93.87199048	0.181097683	62.95065109	1	3.881936274	0.956294174
ENST00000330688.4	RARB	3	8	25470222	25638107	1347	449	.	79	149.865556	0.527139138	33.50954792	1	2.831398195	0.999317519
ENST00000396641.2	LRRC3B	3	1	26751163	26751943	780	260	.	34	82.05259923	0.414368348	28.14112306	1	2.594699975	0.228541146
ENST00000295770.2	STT3B	3	16	31574490	31677556	2481	827	.	125	248.227591	0.503570129	61.17385715	1	3.825715551	0.980028091
ENST00000383763.5	TRIM71	3	4	32859572	32933303	2607	869	.	188	422.775289	0.444680673	130.3752555	1	5.591508601	0.993173544
ENST00000484457.1	FBXL2	3	15	33319004	33427100	1272	424	.	77	147.7790242	0.521048237	33.89973841	1	2.847358711	0.216479061
ENST00000273179.5	CTDSPL	3	8	37903690	38022358	831	277	1	58	98.21469899	0.59054297	16.46619122	1	1.97885634	0.088848186
ENST00000311806.3	OXSR1	3	18	38207367	38294382	1584	528	.	83	150.1193655	0.552893357	30.00951416	1	2.672085997	0.989117556
ENST00000352511.4	ACVR2B	3	11	38495813	38524823	1539	513	1	114	208.3740414	0.547093099	42.74265468	1	3.169324385	0.993110896
ENST00000301821.6	RPSA	3	6	39449144	39453859	888	296	.	30	97.24957076	0.308484652	46.50411033	1	3.335401131	0.751851426
ENST00000383754.3	MOBP	3	2	39543560	39554913	246	82	.	16	28.09065017	0.569584538	5.204002779	1	1.115797098	0.592010033
ENST00000232905.3	EIF1B	3	4	40351432	40353505	342	114	.	10	36.15629744	0.276576992	18.92206736	1	2.127652344	0.394740519
ENST00000396169.2	CCK	3	2	42299589	42305122	348	116	.	35	65.88866425	0.531199113	14.4806332	1	1.861274112	0.023105402
ENST00000503771.1	TMEM158	3	1	45266616	45267519	903	301	.	8	49.54075173	0.161483218	34.83261748	1	2.88675236	0.382809463
ENST00000328631.5	IP6K2	3	5	48725705	48732724	1281	427	.	87	155.5480524	0.559312693	30.20825664	1	2.688311126	0.989457703
ENST00000395443.2	QRICH1	3	9	49067884	49114450	2331	777	.	140	251.4283702	0.556818627	49.38297804	1	3.437203088	0.996069748
ENST00000418115.1	RHOA	3	4	49397641	49413022	582	194	.	5	66.91597726	0.074720571	57.28958011	1	3.702152596	0.804697934
ENST00000321599.4	IP6K1	3	5	49764554	49785473	1326	442	.	105	201.2188553	0.521819885	46.00994329	1	3.317741008	0.235179981
ENST00000313601.6	GNAI2	3	8	50273767	50295122	1068	356	.	64	162.9522947	0.392752984	60.08848571	1	3.791218213	0.86116029
ENST00000606589.1	XXcos-LUCA11.5	3	2	50388864	50403753	153	51	.	11	20.5472254	0.535352087	4.436098357	1	1.03018974	0.206890279
ENST00000466397.1	RPL29	3	3	52027764	52029477	480	160	.	25	65.75968548	0.380172135	25.26398885	1	2.458484242	0.59726203
ENST00000296490.3	WDR82	3	9	52291505	52312377	942	314	.	28	116.9246982	0.239470364	67.62986843	1	4.022418412	0.923062144
ENST00000233025.7	SPCS1	3	4	52740061	52741828	510	170	.	29	57.79450791	0.501777782	14.34606359	1	1.860019184	0.118910838
ENST00000394729.2	PRKCD	3	17	53212438	53226282	2031	677	.	141	266.0721071	0.529931534	58.79245348	1	3.748100437	0.997593707
ENST00000303436.6	ARF4	3	6	57557938	57582867	543	181	.	21	55.81430342	0.376247641	21.71550389	1	2.278658513	0.9315625
ENST00000355076.6	KCTD6	3	2	58484482	58487359	714	238	.	36	83.78900898	0.429650624	27.25643145	1	2.553588681	0.206951627
ENST00000398392.2	CGGBP1	3	1	88104622	88105126	504	168	.	32	54.90514766	0.582823312	9.555493639	1	1.511969579	0.777631518
ENST00000394077.3	RPL24	3	6	101399978	101405520	474	158	.	27	59.3479642	0.454943996	17.6314521	1	2.053186532	0.864299873
ENST00000393917.2	TAGLN3	3	4	111718269	111732398	600	200	.	40	76.09632631	0.525649554	17.12230847	1	2.023940013	0.685406598
ENST00000240922.3	NAA50	3	5	113440606	113464796	510	170	.	27	46.34111922	0.582635906	8.072288692	1	1.391688716	0.876848813
ENST00000273398.3	ATP6V1A	3	14	113497600	113528274	1854	618	.	116	204.4710753	0.567317406	38.2798944	1	3.025685913	0.986543792
ENST00000474710.1	ZBTB20	3	4	114057851	114099634	2226	742	"1,2"	114	324.9938963	0.350775819	136.9823396	1	5.723089721	0.98255723
ENST00000316626.5	GSK3B	3	12	119545634	119812281	1302	434	.	76	143.5407689	0.529466301	31.78020779	1	2.755833413	0.998731142
ENST00000295628.3	LRRC58	3	4	120050046	120068090	1116	372	.	58	114.2010464	0.507876257	27.65786934	1	2.57710698	0.019132693
ENST00000344337.6	KPNA1	3	13	122145831	122215412	1617	539	.	75	155.4942227	0.482333033	41.66920019	1	3.156381933	0.99300095
ENST00000319340.2	CHST13	3	3	126243175	126261421	1026	342	1	93	155.5872089	0.597735512	25.17661152	1	2.446636691	0.000159792
ENST00000243253.3	SEC61A1	3	12	127771395	127788505	1431	477	.	59	173.8512782	0.339370527	75.87413937	1	4.259799751	0.995608072
ENST00000322623.5	RUVBL1	3	11	127800092	127842567	1371	457	.	77	159.6867527	0.482194037	42.81569355	1	3.199739316	0.99889769
ENST00000265062.3	RAB7A	3	5	128514210	128532265	624	208	.	31	72.91770874	0.425136781	24.09694896	1	2.401029006	0.922269116
ENST00000315150.5	RAB43	3	3	128809938	128840332	639	213	.	19	81.29082945	0.233728701	47.73167478	1	3.393453081	0.341400603
ENST00000418265.1	ISY1-RAB43	3	12	128813867	128879818	996	332	1	66	119.8974425	0.550470457	24.22849266	1	2.407572443	0.998894935
ENST00000441626.2	CNBP	3	4	128889295	128890600	540	180	.	22	71.5812771	0.307342938	34.34282174	1	2.866384842	0.920573055
